id,x,y,z,timestamp
1,0.980665,10.395049,2.0397832,2022-03-25 09:35:52
2,0.9414384,10.4342756,2.0005566,2022-03-25 09:35:52
3,0.980665,10.395049,2.0005566,2022-03-25 09:35:52
4,0.980665,10.4342756,1.96133,2022-03-25 09:35:52
5,0.980665,10.395049,2.0397832,2022-03-25 09:35:52
6,0.980665,10.395049,1.96133,2022-03-25 09:35:52
7,0.980665,10.4342756,1.9221034,2022-03-25 09:35:52
8,0.980665,10.395049,1.96133,2022-03-25 09:35:53
9,0.9414384,10.395049,1.96133,2022-03-25 09:35:53
10,0.980665,10.395049,2.0397832,2022-03-25 09:35:53
11,0.980665,10.4342756,2.0397832,2022-03-25 09:35:53
12,1.0198916,10.4735022,2.0397832,2022-03-25 09:35:53
13,0.980665,10.395049,1.96133,2022-03-25 09:35:53
14,0.980665,10.3558224,1.96133,2022-03-25 09:35:53
15,0.980665,10.395049,2.0397832,2022-03-25 09:35:53
16,0.980665,10.4342756,2.0397832,2022-03-25 09:35:53
17,0.980665,10.4342756,2.0005566,2022-03-25 09:35:54
18,0.980665,10.4735022,2.0397832,2022-03-25 09:35:54
19,1.0198916,10.4342756,1.96133,2022-03-25 09:35:54
20,0.980665,10.395049,2.0397832,2022-03-25 09:35:54
21,0.9414384,10.395049,2.0397832,2022-03-25 09:35:54
22,0.980665,10.395049,2.0005566,2022-03-25 09:35:54
23,0.980665,10.4342756,2.0005566,2022-03-25 09:35:54
24,0.9414384,10.395049,2.0790097999999997,2022-03-25 09:35:54
25,0.980665,10.4735022,2.0005566,2022-03-25 09:35:54
26,0.980665,10.4342756,2.0005566,2022-03-25 09:35:55
27,0.980665,10.4342756,2.0005566,2022-03-25 09:35:55
28,1.0198916,10.395049,2.0790097999999997,2022-03-25 09:35:55
29,0.980665,10.4342756,1.96133,2022-03-25 09:35:55
30,0.980665,10.4342756,2.0005566,2022-03-25 09:35:55
31,0.980665,10.4735022,2.0005566,2022-03-25 09:35:55
32,0.980665,10.4342756,2.0397832,2022-03-25 09:35:55
33,0.980665,10.4342756,2.0397832,2022-03-25 09:35:55
34,1.0198916,10.395049,2.0005566,2022-03-25 09:35:55
35,0.9414384,10.4342756,1.96133,2022-03-25 09:35:56
36,0.9414384,10.4342756,2.0397832,2022-03-25 09:35:56
37,0.980665,10.4342756,2.0005566,2022-03-25 09:35:56
38,1.0198916,10.395049,2.0397832,2022-03-25 09:35:56
39,0.980665,10.395049,2.0005566,2022-03-25 09:35:56
40,1.0198916,10.3558224,1.96133,2022-03-25 09:35:56
41,0.980665,10.4342756,2.0005566,2022-03-25 09:35:56
42,0.9414384,10.4735022,2.0397832,2022-03-25 09:35:57
43,0.980665,10.4342756,2.0397832,2022-03-25 09:35:57
44,1.0198916,10.4342756,2.0005566,2022-03-25 09:35:57
45,1.0198916,10.395049,2.0397832,2022-03-25 09:35:57
46,0.980665,10.395049,1.9221034,2022-03-25 09:35:57
47,0.980665,10.4342756,2.0005566,2022-03-25 09:35:57
48,0.980665,10.395049,2.0005566,2022-03-25 09:35:57
49,0.980665,10.395049,2.0005566,2022-03-25 09:35:57
50,0.9022117999999999,10.4342756,2.0790097999999997,2022-03-25 09:35:57
51,0.9414384,10.395049,2.0005566,2022-03-25 09:35:58
52,0.9414384,10.4342756,2.0005566,2022-03-25 09:35:58
53,1.0198916,10.4342756,2.0397832,2022-03-25 09:35:58
54,1.0198916,10.4342756,2.0005566,2022-03-25 09:35:58
55,0.980665,10.4342756,2.0397832,2022-03-25 09:35:58
56,0.980665,10.395049,2.0005566,2022-03-25 09:35:58
57,0.9414384,10.4342756,2.0005566,2022-03-25 09:35:58
58,0.980665,10.395049,2.0005566,2022-03-25 09:35:58
59,1.0198916,10.395049,2.0790097999999997,2022-03-25 09:35:58
60,0.980665,10.4342756,2.1182364,2022-03-25 09:35:59
61,0.980665,10.4342756,2.0005566,2022-03-25 09:35:59
