id,x,y,z,timestamp
1,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:51
2,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:51
3,0.980665,10.4342756,2.0397832,2022-03-25 09:31:51
4,0.9414384,10.4342756,2.0005566,2022-03-25 09:31:51
5,0.980665,10.4342756,1.96133,2022-03-25 09:31:51
6,0.980665,10.395049,2.0397832,2022-03-25 09:31:51
7,0.9414384,10.4342756,1.9221034,2022-03-25 09:31:51
8,0.980665,10.4342756,2.0790097999999997,2022-03-25 09:31:51
9,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:52
10,0.9414384,10.4735022,2.0005566,2022-03-25 09:31:52
11,0.980665,10.4342756,1.96133,2022-03-25 09:31:52
12,0.980665,10.4342756,2.0790097999999997,2022-03-25 09:31:52
13,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:52
14,0.9414384,10.395049,2.0397832,2022-03-25 09:31:52
15,0.9414384,10.4735022,2.0397832,2022-03-25 09:31:52
16,0.980665,10.4735022,2.0397832,2022-03-25 09:31:52
17,0.980665,10.4342756,2.0005566,2022-03-25 09:31:52
18,0.980665,10.3558224,2.0397832,2022-03-25 09:31:53
19,1.0198916,10.4342756,2.0005566,2022-03-25 09:31:53
20,1.0198916,10.4342756,2.0005566,2022-03-25 09:31:53
21,0.980665,10.4342756,2.0005566,2022-03-25 09:31:53
22,0.980665,10.395049,2.0005566,2022-03-25 09:31:53
23,0.980665,10.395049,2.0005566,2022-03-25 09:31:53
24,0.980665,10.4342756,2.0397832,2022-03-25 09:31:53
25,1.0198916,10.395049,2.0397832,2022-03-25 09:31:53
26,0.980665,10.4342756,2.0397832,2022-03-25 09:31:53
27,0.980665,10.4342756,2.0005566,2022-03-25 09:31:54
28,0.980665,10.4735022,2.0397832,2022-03-25 09:31:54
29,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:54
30,0.980665,10.395049,2.0397832,2022-03-25 09:31:54
31,0.9414384,10.4342756,1.96133,2022-03-25 09:31:54
32,0.980665,10.4342756,2.0005566,2022-03-25 09:31:54
33,0.9414384,10.4342756,1.96133,2022-03-25 09:31:54
34,0.980665,10.395049,2.0790097999999997,2022-03-25 09:31:54
35,0.980665,10.4735022,2.0005566,2022-03-25 09:31:54
36,0.9022117999999999,10.4735022,1.96133,2022-03-25 09:31:55
37,0.980665,10.395049,2.0005566,2022-03-25 09:31:55
38,0.9414384,10.395049,2.0397832,2022-03-25 09:31:55
39,0.980665,10.4342756,1.96133,2022-03-25 09:31:55
40,0.980665,10.4342756,2.0397832,2022-03-25 09:31:55
41,0.9414384,10.395049,2.0397832,2022-03-25 09:31:55
42,0.980665,10.4342756,2.0397832,2022-03-25 09:31:55
43,0.9414384,10.4342756,2.0790097999999997,2022-03-25 09:31:55
44,0.9414384,10.4342756,2.0005566,2022-03-25 09:31:55
45,0.980665,10.4342756,2.0397832,2022-03-25 09:31:56
46,0.980665,10.3558224,2.0397832,2022-03-25 09:31:56
47,1.0198916,10.4342756,2.0005566,2022-03-25 09:31:56
48,0.9414384,10.4735022,2.0397832,2022-03-25 09:31:56
49,0.980665,10.4342756,2.0397832,2022-03-25 09:31:56
50,0.9414384,10.4735022,2.0005566,2022-03-25 09:31:56
51,0.9414384,10.4342756,1.96133,2022-03-25 09:31:56
52,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:56
53,0.9022117999999999,10.4342756,1.96133,2022-03-25 09:31:56
54,0.980665,10.395049,2.0397832,2022-03-25 09:31:57
55,0.980665,10.395049,2.0005566,2022-03-25 09:31:57
56,0.9414384,10.395049,2.0005566,2022-03-25 09:31:57
57,0.980665,10.395049,2.0005566,2022-03-25 09:31:57
58,0.980665,10.395049,2.0397832,2022-03-25 09:31:57
59,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:57
60,0.9414384,10.4735022,2.0397832,2022-03-25 09:31:57
61,0.9414384,10.395049,2.0397832,2022-03-25 09:31:57
62,0.9414384,10.4342756,2.1182364,2022-03-25 09:31:57
63,0.980665,10.4342756,2.0005566,2022-03-25 09:31:58
64,0.980665,10.4342756,2.0397832,2022-03-25 09:31:58
65,0.980665,10.4342756,1.96133,2022-03-25 09:31:58
66,0.980665,10.4342756,2.0397832,2022-03-25 09:31:58
67,1.0198916,10.4342756,2.0790097999999997,2022-03-25 09:31:58
68,1.0198916,10.4735022,2.0397832,2022-03-25 09:31:58
69,0.9414384,10.4342756,2.0005566,2022-03-25 09:31:58
70,0.980665,10.395049,1.96133,2022-03-25 09:31:58
71,0.980665,10.4342756,2.0397832,2022-03-25 09:31:58
72,0.980665,10.4342756,2.0005566,2022-03-25 09:31:59
73,0.9414384,10.4342756,2.0005566,2022-03-25 09:31:59
74,0.9414384,10.4342756,1.96133,2022-03-25 09:31:59
75,0.9414384,10.4735022,2.0397832,2022-03-25 09:31:59
76,0.980665,10.4342756,2.0397832,2022-03-25 09:31:59
77,0.9414384,10.4342756,2.0397832,2022-03-25 09:31:59
78,0.980665,10.4342756,2.0005566,2022-03-25 09:31:59
79,0.9022117999999999,10.395049,1.96133,2022-03-25 09:31:59
80,1.0198916,10.395049,1.9221034,2022-03-25 09:31:59
81,0.980665,10.4342756,2.0397832,2022-03-25 09:32:00
82,0.9414384,10.4342756,1.96133,2022-03-25 09:32:00
83,0.9414384,10.4342756,2.0005566,2022-03-25 09:32:00
84,0.980665,10.4342756,2.0005566,2022-03-25 09:32:00
85,0.980665,10.4342756,2.0790097999999997,2022-03-25 09:32:00
86,0.980665,10.3558224,2.0397832,2022-03-25 09:32:00
87,0.980665,10.395049,2.0005566,2022-03-25 09:32:00
88,1.0198916,10.4342756,2.0005566,2022-03-25 09:32:00
89,0.980665,10.395049,2.0397832,2022-03-25 09:32:00
90,0.9414384,10.3165958,2.0790097999999997,2022-03-25 09:32:01
91,0.9414384,10.4342756,2.0005566,2022-03-25 09:32:01
92,0.9414384,10.4342756,2.0397832,2022-03-25 09:32:01
93,0.9414384,10.395049,2.0005566,2022-03-25 09:32:01
94,0.980665,10.4735022,1.96133,2022-03-25 09:32:01
95,0.9414384,10.4735022,2.0397832,2022-03-25 09:32:01
96,0.9414384,10.395049,2.0005566,2022-03-25 09:32:01
97,0.980665,10.3558224,2.0397832,2022-03-25 09:32:01
