id,x,y,z,timestamp
92,1.0591182,10.4342756,1.9221034,2022-03-25 09:43:03
93,1.1767979999999998,10.4735022,2.0005566,2022-03-25 09:43:04
94,0.9414384,10.3165958,2.0005566,2022-03-25 09:43:04
95,0.9022117999999999,10.395049,1.96133,2022-03-25 09:43:04
96,0.8629851999999999,10.3165958,2.0005566,2022-03-25 09:43:04
97,0.9022117999999999,10.6304086,2.0397832,2022-03-25 09:43:04
98,1.0591182,10.395049,2.0005566,2022-03-25 09:43:04
99,0.9022117999999999,10.395049,1.9221034,2022-03-25 09:43:04
100,0.9022117999999999,10.395049,2.0005566,2022-03-25 09:43:04
101,1.0591182,10.3165958,1.9221034,2022-03-25 09:43:04
102,0.8629851999999999,10.5519554,1.8828768,2022-03-25 09:43:05
103,0.9414384,10.4342756,1.8828768,2022-03-25 09:43:05
104,0.9414384,10.395049,1.8436502,2022-03-25 09:43:05
105,0.980665,10.4342756,2.0397832,2022-03-25 09:43:05
106,0.9022117999999999,10.6696352,2.0005566,2022-03-25 09:43:05
107,0.784532,10.4735022,2.0397832,2022-03-25 09:43:05
108,0.784532,10.1596894,2.0397832,2022-03-25 09:43:06
109,0.8629851999999999,10.1596894,1.9221034,2022-03-25 09:43:06
110,0.980665,10.7088618,2.0397832,2022-03-25 09:43:06
111,1.0198916,10.983448000000001,1.9221034,2022-03-25 09:43:06
112,0.8237586,10.1204628,1.8044235999999998,2022-03-25 09:43:06
113,1.0198916,10.395049,1.8436502,2022-03-25 09:43:06
114,0.980665,10.1596894,2.1966896,2022-03-25 09:43:06
115,0.980665,10.7480884,1.9221034,2022-03-25 09:43:06
116,0.9414384,10.3165958,2.0005566,2022-03-25 09:43:06
117,0.980665,10.3165958,2.0397832,2022-03-25 09:43:07
118,1.0591182,10.395049,2.0397832,2022-03-25 09:43:07
119,1.0591182,10.277369199999999,2.0397832,2022-03-25 09:43:07
120,0.8629851999999999,10.4735022,1.9221034,2022-03-25 09:43:07
121,1.0983448,10.4735022,2.0397832,2022-03-25 09:43:07
122,1.0591182,10.395049,1.96133,2022-03-25 09:43:07
123,1.0591182,10.5127288,2.0005566,2022-03-25 09:43:07
124,0.9414384,10.395049,1.9221034,2022-03-25 09:43:07
125,1.0198916,10.4735022,2.0005566,2022-03-25 09:43:07
126,0.9414384,10.3165958,1.96133,2022-03-25 09:43:08
127,1.0591182,10.4735022,2.0005566,2022-03-25 09:43:08
128,0.980665,10.3558224,1.96133,2022-03-25 09:43:08
129,0.980665,10.4342756,1.96133,2022-03-25 09:43:08
130,1.0198916,10.5519554,2.1182364,2022-03-25 09:43:08
131,1.0198916,10.395049,1.96133,2022-03-25 09:43:08
132,0.980665,10.395049,1.8828768,2022-03-25 09:43:08
133,0.9414384,10.395049,2.0005566,2022-03-25 09:43:08
134,0.9022117999999999,10.4342756,1.96133,2022-03-25 09:43:09
135,0.980665,10.4735022,1.8828768,2022-03-25 09:43:09
136,0.9414384,10.4342756,2.0790097999999997,2022-03-25 09:43:09
137,0.9022117999999999,10.395049,1.96133,2022-03-25 09:43:09
138,1.1375714,10.4735022,2.0790097999999997,2022-03-25 09:43:09
139,1.0591182,10.591182,2.0397832,2022-03-25 09:43:09
140,0.980665,10.7088618,1.8044235999999998,2022-03-25 09:43:09
141,0.8237586,10.3558224,2.0790097999999997,2022-03-25 09:43:09
142,1.0198916,10.591182,2.0790097999999997,2022-03-25 09:43:09
143,1.0198916,10.787315,1.96133,2022-03-25 09:43:10
144,0.8237586,10.4342756,1.96133,2022-03-25 09:43:10
145,1.2160246,10.277369199999999,2.1182364,2022-03-25 09:43:10
146,0.980665,10.7088618,2.1182364,2022-03-25 09:43:10
147,1.1767979999999998,10.5127288,2.0005566,2022-03-25 09:43:10
148,0.8629851999999999,10.2381426,1.9221034,2022-03-25 09:43:10
149,0.980665,10.2381426,2.0397832,2022-03-25 09:43:10
150,0.980665,10.3558224,1.96133,2022-03-25 09:43:10
151,1.0198916,10.5519554,1.8436502,2022-03-25 09:43:10
152,1.1375714,10.5519554,1.9221034,2022-03-25 09:43:11
153,0.9414384,10.395049,1.96133,2022-03-25 09:43:11
154,0.980665,10.4735022,1.8436502,2022-03-25 09:43:11
155,0.9022117999999999,10.6304086,1.8828768,2022-03-25 09:43:11
156,0.980665,10.3558224,1.96133,2022-03-25 09:43:11
157,1.1375714,10.277369199999999,1.8828768,2022-03-25 09:43:11
158,0.8629851999999999,10.395049,1.8828768,2022-03-25 09:43:11
159,0.980665,10.395049,1.9221034,2022-03-25 09:43:11
160,1.1375714,10.2381426,1.96133,2022-03-25 09:43:11
161,0.9022117999999999,10.4735022,1.8828768,2022-03-25 09:43:12
162,0.8629851999999999,10.3165958,1.8044235999999998,2022-03-25 09:43:12
163,0.9022117999999999,10.395049,1.96133,2022-03-25 09:43:12
164,0.8629851999999999,10.198916,1.96133,2022-03-25 09:43:12
165,0.980665,10.4735022,2.0397832,2022-03-25 09:43:12
166,1.0983448,10.6304086,2.2359162,2022-03-25 09:43:12
167,1.1767979999999998,10.4735022,2.1182364,2022-03-25 09:43:12
168,1.2552512,10.591182,2.0397832,2022-03-25 09:43:12
169,0.9414384,10.591182,2.0397832,2022-03-25 09:43:12
170,1.1375714,10.4735022,1.96133,2022-03-25 09:43:13
171,0.9414384,10.1596894,1.765197,2022-03-25 09:43:13
172,0.8629851999999999,10.277369199999999,2.1182364,2022-03-25 09:43:13
173,0.8237586,10.4735022,1.96133,2022-03-25 09:43:13
174,1.0983448,10.4342756,1.8044235999999998,2022-03-25 09:43:13
175,1.0198916,10.4735022,2.0005566,2022-03-25 09:43:13
176,1.0591182,10.395049,1.9221034,2022-03-25 09:43:13
177,0.8629851999999999,10.3558224,1.9221034,2022-03-25 09:43:13
178,0.9414384,10.591182,1.8828768,2022-03-25 09:43:13
179,1.0591182,10.3558224,2.0397832,2022-03-25 09:43:14
180,1.0591182,10.3558224,1.96133,2022-03-25 09:43:14
181,1.0198916,10.395049,1.96133,2022-03-25 09:43:14
182,1.0591182,10.3558224,2.0005566,2022-03-25 09:43:14
183,0.9414384,10.3558224,1.9221034,2022-03-25 09:43:14
184,0.9414384,10.5127288,2.0397832,2022-03-25 09:43:14
185,0.980665,10.5127288,1.96133,2022-03-25 09:43:14
186,1.0198916,10.395049,2.0005566,2022-03-25 09:43:14
187,0.9414384,10.3558224,1.9221034,2022-03-25 09:43:14
188,0.9022117999999999,10.4735022,1.96133,2022-03-25 09:43:15
189,1.0198916,10.4735022,2.0397832,2022-03-25 09:43:15
190,1.0591182,10.3165958,2.0005566,2022-03-25 09:43:15
191,1.0591182,10.4342756,2.0790097999999997,2022-03-25 09:43:15
192,1.0198916,10.5127288,2.0005566,2022-03-25 09:43:15
193,1.0591182,10.4342756,2.0397832,2022-03-25 09:43:15
194,0.9414384,10.395049,2.0005566,2022-03-25 09:43:15
195,1.0591182,10.395049,2.0005566,2022-03-25 09:43:15
196,1.0591182,10.3558224,2.0397832,2022-03-25 09:43:15
197,1.0591182,10.3558224,2.0397832,2022-03-25 09:43:16
198,1.0591182,10.3165958,2.0397832,2022-03-25 09:43:16
199,1.0983448,10.4342756,2.0005566,2022-03-25 09:43:16
200,1.1375714,10.277369199999999,2.0397832,2022-03-25 09:43:16
201,0.8629851999999999,10.5127288,1.8828768,2022-03-25 09:43:16
202,0.8629851999999999,10.6304086,1.9221034,2022-03-25 09:43:16
203,0.980665,10.0420096,1.96133,2022-03-25 09:43:16
204,1.1375714,10.1204628,1.96133,2022-03-25 09:43:16
205,1.1767979999999998,10.277369199999999,1.9221034,2022-03-25 09:43:17
206,0.980665,10.5127288,1.9221034,2022-03-25 09:43:17
207,0.8629851999999999,9.9635564,2.0005566,2022-03-25 09:43:17
208,0.8237586,10.1596894,1.96133,2022-03-25 09:43:17
209,1.0591182,10.4735022,1.96133,2022-03-25 09:43:17
210,1.2160246,10.5519554,1.8828768,2022-03-25 09:43:17
211,1.0198916,10.395049,1.8828768,2022-03-25 09:43:17
212,0.784532,10.7088618,2.0790097999999997,2022-03-25 09:43:17
213,0.9022117999999999,10.5127288,2.0005566,2022-03-25 09:43:17
214,0.980665,10.3558224,2.0005566,2022-03-25 09:43:18
215,0.9022117999999999,10.4735022,2.0397832,2022-03-25 09:43:18
216,1.3337044,10.0420096,2.2359162,2022-03-25 09:43:18
217,1.0983448,10.4735022,2.1182364,2022-03-25 09:43:18
218,0.9022117999999999,10.3165958,2.0005566,2022-03-25 09:43:18
219,0.9414384,10.4342756,1.9221034,2022-03-25 09:43:18
220,0.980665,10.4342756,2.0005566,2022-03-25 09:43:18
221,0.8237586,10.591182,1.8828768,2022-03-25 09:43:18
222,1.0591182,10.3558224,1.96133,2022-03-25 09:43:18
223,1.0198916,10.277369199999999,2.0005566,2022-03-25 09:43:19
224,1.0198916,10.5519554,2.0397832,2022-03-25 09:43:19
225,1.0983448,10.277369199999999,2.0790097999999997,2022-03-25 09:43:19
226,0.8629851999999999,10.395049,1.96133,2022-03-25 09:43:19
227,0.980665,9.8851032,2.0005566,2022-03-25 09:43:19
228,0.9022117999999999,10.198916,1.96133,2022-03-25 09:43:19
229,1.1767979999999998,10.198916,2.1182364,2022-03-25 09:43:19
230,0.8629851999999999,10.4342756,2.0005566,2022-03-25 09:43:19
231,0.9022117999999999,10.1596894,1.8044235999999998,2022-03-25 09:43:19
232,0.9414384,10.2381426,1.8436502,2022-03-25 09:43:20
233,0.9022117999999999,10.277369199999999,2.0005566,2022-03-25 09:43:20
234,1.0591182,10.4735022,1.8044235999999998,2022-03-25 09:43:20
235,0.9414384,10.0420096,1.6475172,2022-03-25 09:43:20
236,0.8629851999999999,10.1596894,1.96133,2022-03-25 09:43:20
237,0.9414384,10.591182,2.0397832,2022-03-25 09:43:20
238,0.9022117999999999,10.395049,1.9221034,2022-03-25 09:43:20
239,0.9022117999999999,10.4342756,1.96133,2022-03-25 09:43:20
240,0.980665,10.395049,1.8828768,2022-03-25 09:43:20
241,1.0198916,10.395049,1.96133,2022-03-25 09:43:21
242,1.0983448,10.3165958,1.9221034,2022-03-25 09:43:21
243,1.1767979999999998,10.3165958,2.0005566,2022-03-25 09:43:21
244,1.0591182,10.3165958,2.0005566,2022-03-25 09:43:21
245,0.980665,10.395049,2.0005566,2022-03-25 09:43:21
246,0.9022117999999999,10.5127288,1.96133,2022-03-25 09:43:21
247,1.0198916,10.395049,2.0005566,2022-03-25 09:43:21
248,1.0591182,10.4342756,2.0005566,2022-03-25 09:43:21
249,0.980665,10.395049,1.96133,2022-03-25 09:43:21
250,0.9414384,10.395049,1.9221034,2022-03-25 09:43:22
251,1.0983448,10.3165958,2.0790097999999997,2022-03-25 09:43:22
252,1.0198916,10.395049,2.0397832,2022-03-25 09:43:22
253,1.0198916,10.4735022,2.0005566,2022-03-25 09:43:22
254,0.9022117999999999,10.3558224,1.9221034,2022-03-25 09:43:22
255,1.0198916,10.3165958,2.0397832,2022-03-25 09:43:22
256,0.9414384,10.395049,1.9221034,2022-03-25 09:43:22
257,1.0198916,10.3558224,1.8828768,2022-03-25 09:43:22
258,1.0198916,10.395049,1.8436502,2022-03-25 09:43:22
259,1.0198916,10.4342756,1.96133,2022-03-25 09:43:23
260,0.980665,10.395049,1.9221034,2022-03-25 09:43:23
261,0.9022117999999999,10.395049,1.96133,2022-03-25 09:43:23
262,0.9414384,10.4735022,1.9221034,2022-03-25 09:43:23
263,0.9414384,10.5127288,1.96133,2022-03-25 09:43:23
264,1.0983448,10.5127288,2.0397832,2022-03-25 09:43:23
265,1.0591182,10.5519554,2.0005566,2022-03-25 09:43:23
266,1.0591182,10.4342756,1.96133,2022-03-25 09:43:23
267,0.6276256,10.3165958,1.8044235999999998,2022-03-25 09:43:23
268,1.2160246,10.6304086,2.0790097999999997,2022-03-25 09:43:24
269,1.0591182,10.3165958,1.8828768,2022-03-25 09:43:24
270,0.8237586,10.4342756,2.1182364,2022-03-25 09:43:24
271,0.5883989999999999,10.4735022,1.9221034,2022-03-25 09:43:24
272,1.4121576,10.787315,2.0790097999999997,2022-03-25 09:43:24
273,1.0591182,10.4342756,1.96133,2022-03-25 09:43:24
274,1.0198916,10.5127288,1.96133,2022-03-25 09:43:24
275,1.1375714,10.3165958,2.0397832,2022-03-25 09:43:24
276,0.980665,10.5127288,1.9221034,2022-03-25 09:43:24
277,0.980665,10.4342756,1.8436502,2022-03-25 09:43:25
278,0.8237586,10.591182,2.1182364,2022-03-25 09:43:25
279,1.1375714,10.277369199999999,2.0790097999999997,2022-03-25 09:43:25
280,0.9022117999999999,10.5127288,2.0005566,2022-03-25 09:43:25
281,0.9414384,10.5519554,2.0005566,2022-03-25 09:43:25
282,1.0983448,10.2381426,2.0005566,2022-03-25 09:43:25
283,0.980665,10.395049,1.8436502,2022-03-25 09:43:25
284,0.9022117999999999,10.5519554,1.8828768,2022-03-25 09:43:25
285,0.9414384,10.3165958,1.9221034,2022-03-25 09:43:25
286,0.9022117999999999,10.591182,1.9221034,2022-03-25 09:43:26
287,0.9022117999999999,10.2381426,2.0397832,2022-03-25 09:43:26
288,0.980665,10.395049,1.96133,2022-03-25 09:43:26
289,0.9414384,10.4342756,1.8828768,2022-03-25 09:43:26
290,0.9414384,10.3558224,2.0790097999999997,2022-03-25 09:43:26
291,0.9414384,10.4735022,1.8828768,2022-03-25 09:43:26
292,0.9414384,10.3165958,2.0005566,2022-03-25 09:43:26
293,1.0198916,10.6696352,2.3143694,2022-03-25 09:43:26
294,1.2552512,10.3558224,2.2751428,2022-03-25 09:43:26
295,1.2552512,10.6304086,2.0790097999999997,2022-03-25 09:43:27
296,0.8629851999999999,10.5519554,2.0005566,2022-03-25 09:43:27
297,1.1767979999999998,10.6304086,1.8828768,2022-03-25 09:43:27
298,1.0591182,10.198916,2.0397832,2022-03-25 09:43:27
299,1.0983448,10.5519554,1.96133,2022-03-25 09:43:27
300,0.9414384,10.2381426,2.0005566,2022-03-25 09:43:27
301,1.0591182,10.3558224,2.0397832,2022-03-25 09:43:27
302,0.980665,10.3165958,1.9221034,2022-03-25 09:43:27
303,0.8237586,10.395049,1.96133,2022-03-25 09:43:27
304,0.9414384,10.4735022,1.96133,2022-03-25 09:43:28
305,0.9022117999999999,10.395049,1.8828768,2022-03-25 09:43:28
306,0.8237586,10.4342756,1.8828768,2022-03-25 09:43:28
307,0.980665,10.4735022,1.9221034,2022-03-25 09:43:28
308,0.980665,10.395049,1.96133,2022-03-25 09:43:28
309,1.0591182,10.395049,2.0397832,2022-03-25 09:43:28
310,0.980665,10.4735022,2.0005566,2022-03-25 09:43:28
311,1.0198916,10.4342756,2.0005566,2022-03-25 09:43:28
312,1.0198916,10.3558224,2.0005566,2022-03-25 09:43:29
313,1.0198916,10.3165958,1.96133,2022-03-25 09:43:29
314,1.0198916,10.395049,1.96133,2022-03-25 09:43:29
315,0.980665,10.4342756,1.9221034,2022-03-25 09:43:29
316,1.0591182,10.395049,2.0790097999999997,2022-03-25 09:43:29
317,1.0198916,10.4735022,2.0397832,2022-03-25 09:43:29
318,1.0198916,10.4735022,1.9221034,2022-03-25 09:43:29
319,1.0198916,10.4342756,2.0005566,2022-03-25 09:43:29
320,1.0198916,10.4342756,2.0005566,2022-03-25 09:43:29
321,1.0591182,10.277369199999999,1.96133,2022-03-25 09:43:30
322,0.980665,10.395049,1.9221034,2022-03-25 09:43:30
323,0.980665,10.395049,1.9221034,2022-03-25 09:43:30
324,1.0198916,10.4735022,2.0397832,2022-03-25 09:43:30
325,1.3337044,10.4735022,2.0790097999999997,2022-03-25 09:43:30
326,0.980665,10.395049,2.0005566,2022-03-25 09:43:30
327,0.980665,10.4735022,1.9221034,2022-03-25 09:43:30
328,0.9022117999999999,10.4342756,1.8044235999999998,2022-03-25 09:43:30
329,1.2944778,10.5519554,2.1182364,2022-03-25 09:43:30
330,0.8629851999999999,10.5127288,1.9221034,2022-03-25 09:43:31
331,1.0591182,10.7088618,2.0397832,2022-03-25 09:43:31
332,0.784532,10.4342756,1.8828768,2022-03-25 09:43:31
333,1.3337044,10.4342756,2.0397832,2022-03-25 09:43:31
334,1.1767979999999998,10.5519554,2.0397832,2022-03-25 09:43:31
335,1.0198916,10.395049,1.96133,2022-03-25 09:43:31
336,1.0198916,10.5127288,1.9221034,2022-03-25 09:43:31
337,0.8629851999999999,10.4342756,1.9221034,2022-03-25 09:43:31
338,1.0198916,10.5127288,1.9221034,2022-03-25 09:43:31
339,0.9414384,10.5127288,1.8828768,2022-03-25 09:43:32
340,1.0591182,10.277369199999999,2.0005566,2022-03-25 09:43:32
341,0.8629851999999999,10.4342756,2.0005566,2022-03-25 09:43:32
342,0.8237586,10.5519554,2.0005566,2022-03-25 09:43:32
343,1.0591182,10.5519554,2.0790097999999997,2022-03-25 09:43:32
344,1.0983448,10.3558224,2.0005566,2022-03-25 09:43:32
345,0.8629851999999999,10.5519554,2.0005566,2022-03-25 09:43:32
346,0.8629851999999999,10.5519554,1.8436502,2022-03-25 09:43:32
347,1.0591182,10.3558224,2.0397832,2022-03-25 09:43:32
348,1.0591182,10.4342756,2.0005566,2022-03-25 09:43:33
349,0.9022117999999999,10.4735022,2.0397832,2022-03-25 09:43:33
350,0.9414384,10.395049,1.9221034,2022-03-25 09:43:33
351,0.980665,10.3165958,1.9221034,2022-03-25 09:43:33
352,0.9414384,10.395049,2.0790097999999997,2022-03-25 09:43:33
353,0.9022117999999999,10.198916,1.9221034,2022-03-25 09:43:33
354,1.0591182,10.9049948,2.0397832,2022-03-25 09:43:33
355,0.980665,10.7480884,1.8436502,2022-03-25 09:43:33
356,1.1375714,10.0812362,1.8828768,2022-03-25 09:43:33
357,1.0198916,10.3165958,2.1966896,2022-03-25 09:43:34
358,0.9414384,10.591182,2.3535959999999996,2022-03-25 09:43:34
359,0.980665,10.983448000000001,1.6867438000000001,2022-03-25 09:43:34
360,1.2944778,10.6304086,1.8044235999999998,2022-03-25 09:43:34
361,0.9414384,10.4342756,2.157463,2022-03-25 09:43:34
362,0.9414384,10.3558224,1.96133,2022-03-25 09:43:34
363,1.0198916,10.4735022,1.8828768,2022-03-25 09:43:34
364,0.9022117999999999,10.395049,2.0397832,2022-03-25 09:43:34
365,1.0591182,10.591182,2.0005566,2022-03-25 09:43:34
366,1.0591182,10.3558224,1.9221034,2022-03-25 09:43:35
367,0.980665,10.3558224,1.9221034,2022-03-25 09:43:35
368,0.9414384,10.3558224,2.0397832,2022-03-25 09:43:35
369,0.980665,10.4735022,2.0397832,2022-03-25 09:43:35
370,0.9414384,10.4342756,1.96133,2022-03-25 09:43:35
371,1.0198916,10.4342756,2.0005566,2022-03-25 09:43:35
372,1.0591182,10.3558224,2.0790097999999997,2022-03-25 09:43:35
373,1.0591182,10.3558224,2.0790097999999997,2022-03-25 09:43:35
374,0.9022117999999999,10.4342756,1.9221034,2022-03-25 09:43:36
375,0.9022117999999999,10.5127288,1.9221034,2022-03-25 09:43:36
376,0.9022117999999999,10.4342756,1.8828768,2022-03-25 09:43:36
377,0.980665,10.395049,1.9221034,2022-03-25 09:43:36
378,1.0591182,10.4342756,2.157463,2022-03-25 09:43:36
379,1.0198916,10.6304086,1.96133,2022-03-25 09:43:36
380,1.0198916,10.395049,2.0005566,2022-03-25 09:43:36
381,1.0983448,10.5519554,2.0790097999999997,2022-03-25 09:43:36
382,1.0198916,10.395049,1.96133,2022-03-25 09:43:36
383,1.0983448,10.4342756,2.0005566,2022-03-25 09:43:37
384,1.0198916,10.4735022,2.0005566,2022-03-25 09:43:37
385,1.0591182,10.5127288,2.0397832,2022-03-25 09:43:37
386,0.980665,10.395049,2.0005566,2022-03-25 09:43:37
387,0.980665,10.5519554,1.8828768,2022-03-25 09:43:37
388,0.980665,10.277369199999999,1.9221034,2022-03-25 09:43:37
389,0.8237586,10.3165958,2.0397832,2022-03-25 09:43:37
390,0.9022117999999999,10.395049,2.0790097999999997,2022-03-25 09:43:37
391,1.0983448,10.3165958,1.96133,2022-03-25 09:43:37
392,0.9414384,10.0812362,1.96133,2022-03-25 09:43:37
393,0.9414384,10.4342756,2.1182364,2022-03-25 09:43:38
394,0.9414384,10.5519554,1.7259703999999998,2022-03-25 09:43:38
395,1.0983448,10.395049,1.96133,2022-03-25 09:43:38
396,0.980665,10.3165958,1.9221034,2022-03-25 09:43:38
397,0.8629851999999999,10.395049,1.9221034,2022-03-25 09:43:38
398,1.0198916,10.395049,1.8828768,2022-03-25 09:43:38
399,0.9414384,10.277369199999999,2.0005566,2022-03-25 09:43:38
400,1.2944778,10.395049,2.0397832,2022-03-25 09:43:38
401,0.980665,10.277369199999999,1.9221034,2022-03-25 09:43:38
402,0.8237586,10.4342756,2.0397832,2022-03-25 09:43:39
403,0.980665,10.4735022,1.9221034,2022-03-25 09:43:39
404,0.9414384,10.3165958,2.0005566,2022-03-25 09:43:39
405,0.9022117999999999,10.4342756,1.96133,2022-03-25 09:43:39
406,1.0983448,10.3558224,1.8436502,2022-03-25 09:43:39
407,1.0198916,10.395049,1.9221034,2022-03-25 09:43:39
408,1.1375714,10.5519554,2.0790097999999997,2022-03-25 09:43:39
409,1.0983448,10.3558224,2.0397832,2022-03-25 09:43:39
410,1.2160246,10.3558224,2.0005566,2022-03-25 09:43:39
411,1.0983448,10.277369199999999,2.0005566,2022-03-25 09:43:40
412,1.0198916,10.591182,2.0790097999999997,2022-03-25 09:43:40
413,1.0591182,10.3165958,2.0005566,2022-03-25 09:43:40
414,1.1375714,10.4735022,2.0790097999999997,2022-03-25 09:43:40
415,0.7453053999999999,10.1596894,1.8044235999999998,2022-03-25 09:43:40
416,1.0591182,10.6696352,2.2751428,2022-03-25 09:43:40
417,0.8237586,10.7088618,1.96133,2022-03-25 09:43:40
418,0.7453053999999999,9.9635564,1.96133,2022-03-25 09:43:40
419,1.0591182,10.2381426,2.0005566,2022-03-25 09:43:40
420,0.980665,10.8265416,2.1966896,2022-03-25 09:43:41
