id,x,y,z,timestamp
1,1.0198916,10.395049,2.0397832,2022-03-25 09:39:19
2,0.9414384,10.4342756,2.0397832,2022-03-25 09:39:19
3,0.980665,10.4735022,2.0005566,2022-03-25 09:39:19
4,0.980665,10.395049,1.96133,2022-03-25 09:39:19
5,1.0198916,10.395049,2.0397832,2022-03-25 09:39:20
6,0.9414384,10.395049,2.0005566,2022-03-25 09:39:20
7,0.980665,10.4342756,2.0005566,2022-03-25 09:39:20
8,1.0198916,10.4735022,2.0397832,2022-03-25 09:39:20
9,1.0198916,10.4342756,2.0397832,2022-03-25 09:39:20
10,0.980665,10.395049,2.0005566,2022-03-25 09:39:20
11,0.980665,10.4735022,2.0397832,2022-03-25 09:39:20
12,0.9022117999999999,10.4342756,1.96133,2022-03-25 09:39:20
13,1.0198916,10.4342756,2.0397832,2022-03-25 09:39:20
14,1.0591182,10.395049,2.0005566,2022-03-25 09:39:21
15,0.980665,10.4342756,1.96133,2022-03-25 09:39:21
16,0.980665,10.395049,1.96133,2022-03-25 09:39:21
17,1.0198916,10.3558224,1.96133,2022-03-25 09:39:21
18,0.980665,10.4342756,2.0005566,2022-03-25 09:39:21
19,0.9414384,10.4735022,1.96133,2022-03-25 09:39:21
20,1.0198916,10.4342756,2.0005566,2022-03-25 09:39:21
21,0.980665,10.395049,1.96133,2022-03-25 09:39:21
22,1.0198916,10.395049,1.96133,2022-03-25 09:39:21
23,0.980665,10.3558224,2.0005566,2022-03-25 09:39:22
24,1.0198916,10.4342756,2.0397832,2022-03-25 09:39:22
25,1.0198916,10.395049,2.0005566,2022-03-25 09:39:22
26,1.0198916,10.3558224,2.0397832,2022-03-25 09:39:22
27,1.0198916,10.395049,2.0005566,2022-03-25 09:39:22
28,0.9414384,10.4342756,1.96133,2022-03-25 09:39:22
29,0.980665,10.395049,2.0005566,2022-03-25 09:39:22
30,0.9022117999999999,10.395049,1.9221034,2022-03-25 09:39:22
31,0.9414384,10.3558224,2.0397832,2022-03-25 09:39:23
32,0.980665,10.3558224,2.0005566,2022-03-25 09:39:23
33,0.9022117999999999,10.5127288,2.0005566,2022-03-25 09:39:23
34,0.980665,10.395049,1.96133,2022-03-25 09:39:23
35,1.0591182,10.4735022,2.0005566,2022-03-25 09:39:23
36,1.0591182,10.395049,2.0790097999999997,2022-03-25 09:39:23
37,0.980665,10.395049,1.8828768,2022-03-25 09:39:23
38,1.0198916,10.4342756,2.0790097999999997,2022-03-25 09:39:23
39,1.0591182,10.4342756,2.0397832,2022-03-25 09:39:23
40,1.0983448,10.3558224,2.0790097999999997,2022-03-25 09:39:24
41,0.9414384,10.3558224,1.96133,2022-03-25 09:39:24
42,0.980665,10.5127288,1.96133,2022-03-25 09:39:24
43,1.0591182,10.4735022,2.0790097999999997,2022-03-25 09:39:24
44,1.0983448,10.4342756,2.0005566,2022-03-25 09:39:24
45,1.0983448,10.395049,2.0790097999999997,2022-03-25 09:39:24
46,0.980665,10.395049,2.0005566,2022-03-25 09:39:24
47,0.9414384,10.4342756,1.96133,2022-03-25 09:39:24
48,0.9414384,10.4735022,1.96133,2022-03-25 09:39:24
49,0.980665,10.4342756,2.0005566,2022-03-25 09:39:25
50,0.980665,10.4735022,2.0397832,2022-03-25 09:39:25
51,1.0591182,10.3558224,2.0005566,2022-03-25 09:39:25
52,0.980665,10.395049,2.0397832,2022-03-25 09:39:25
53,0.980665,10.3558224,1.96133,2022-03-25 09:39:25
54,1.0198916,10.4735022,1.96133,2022-03-25 09:39:25
55,0.980665,10.3558224,1.96133,2022-03-25 09:39:25
56,0.980665,10.3558224,1.96133,2022-03-25 09:39:25
57,0.8629851999999999,10.5127288,1.9221034,2022-03-25 09:39:25
58,0.980665,10.2381426,2.0397832,2022-03-25 09:39:26
59,1.0198916,10.5519554,2.0005566,2022-03-25 09:39:26
60,0.9414384,10.395049,2.0790097999999997,2022-03-25 09:39:26
61,0.9414384,10.5519554,1.8436502,2022-03-25 09:39:26
62,0.9414384,10.4342756,2.0790097999999997,2022-03-25 09:39:26
63,1.0591182,10.4735022,2.0005566,2022-03-25 09:39:26
64,1.0198916,10.3165958,1.96133,2022-03-25 09:39:26
65,1.0591182,10.6304086,2.0397832,2022-03-25 09:39:26
66,1.0198916,10.4735022,2.0397832,2022-03-25 09:39:26
67,0.9414384,10.4342756,2.0790097999999997,2022-03-25 09:39:27
68,0.9022117999999999,10.3165958,2.0005566,2022-03-25 09:39:27
69,0.9414384,10.395049,2.0005566,2022-03-25 09:39:27
70,0.9414384,10.5519554,2.0005566,2022-03-25 09:39:27
71,0.9414384,10.4735022,2.0397832,2022-03-25 09:39:27
72,0.980665,10.5127288,2.0397832,2022-03-25 09:39:27
73,1.0591182,10.3558224,1.96133,2022-03-25 09:39:27
74,1.0198916,10.395049,2.0397832,2022-03-25 09:39:27
75,0.980665,10.395049,2.0005566,2022-03-25 09:39:27
76,0.980665,10.395049,1.9221034,2022-03-25 09:39:28
77,1.0198916,10.395049,1.96133,2022-03-25 09:39:28
78,0.9414384,10.395049,1.96133,2022-03-25 09:39:28
79,0.9414384,10.4342756,1.96133,2022-03-25 09:39:28
80,0.9414384,10.4342756,1.96133,2022-03-25 09:39:28
81,0.9414384,10.4342756,1.96133,2022-03-25 09:39:28
82,0.980665,10.4342756,2.0005566,2022-03-25 09:39:28
83,0.9414384,10.395049,2.0005566,2022-03-25 09:39:28
84,0.980665,10.4735022,2.0005566,2022-03-25 09:39:28
85,0.9414384,10.4342756,2.0005566,2022-03-25 09:39:29
86,0.980665,10.395049,2.0005566,2022-03-25 09:39:29
87,1.0198916,10.4342756,2.0005566,2022-03-25 09:39:29
88,1.0198916,10.4342756,2.0005566,2022-03-25 09:39:29
89,1.0198916,10.4735022,2.0397832,2022-03-25 09:39:29
90,1.0198916,10.4342756,2.0005566,2022-03-25 09:39:29
91,1.0198916,10.395049,2.0397832,2022-03-25 09:39:29
92,1.0591182,10.3558224,1.9221034,2022-03-25 09:39:29
93,1.0198916,10.395049,2.0005566,2022-03-25 09:39:29
94,1.1375714,10.395049,2.0005566,2022-03-25 09:39:30
95,0.9414384,10.3558224,1.9221034,2022-03-25 09:39:30
96,0.980665,10.4342756,1.96133,2022-03-25 09:39:30
97,1.0591182,10.3558224,1.96133,2022-03-25 09:39:30
98,0.9414384,10.4342756,1.9221034,2022-03-25 09:39:30
99,0.9022117999999999,10.4735022,1.9221034,2022-03-25 09:39:30
100,0.980665,10.4735022,2.0005566,2022-03-25 09:39:30
101,1.0198916,10.4342756,1.96133,2022-03-25 09:39:30
102,0.9414384,10.5127288,1.96133,2022-03-25 09:39:30
103,0.980665,10.4735022,1.8828768,2022-03-25 09:39:31
104,1.0983448,10.4342756,1.96133,2022-03-25 09:39:31
105,1.0591182,10.4735022,1.96133,2022-03-25 09:39:31
106,0.980665,10.395049,1.96133,2022-03-25 09:39:31
107,1.0983448,10.3558224,2.0397832,2022-03-25 09:39:31
108,0.980665,10.4342756,2.0005566,2022-03-25 09:39:31
109,0.9414384,10.4735022,1.96133,2022-03-25 09:39:31
110,0.980665,10.395049,1.96133,2022-03-25 09:39:31
111,1.0198916,10.4342756,2.0397832,2022-03-25 09:39:31
112,1.0198916,10.3558224,1.96133,2022-03-25 09:39:32
113,0.980665,10.4342756,1.96133,2022-03-25 09:39:32
114,1.0198916,10.4735022,1.96133,2022-03-25 09:39:32
115,1.0198916,10.395049,1.96133,2022-03-25 09:39:32
116,1.0198916,10.5127288,2.0005566,2022-03-25 09:39:32
117,1.0591182,10.4342756,2.0790097999999997,2022-03-25 09:39:32
118,0.9414384,10.3558224,1.96133,2022-03-25 09:39:32
119,0.9414384,10.395049,2.0397832,2022-03-25 09:39:32
120,1.0198916,10.395049,2.0397832,2022-03-25 09:39:32
121,0.9414384,10.3558224,1.96133,2022-03-25 09:39:33
122,0.980665,10.3558224,2.0005566,2022-03-25 09:39:33
123,0.980665,10.4735022,1.96133,2022-03-25 09:39:33
124,0.9414384,10.3558224,2.1182364,2022-03-25 09:39:33
125,0.9414384,10.4342756,1.9221034,2022-03-25 09:39:33
126,0.980665,10.5127288,2.0790097999999997,2022-03-25 09:39:33
127,1.0591182,10.395049,2.157463,2022-03-25 09:39:33
128,1.0591182,10.5127288,2.0005566,2022-03-25 09:39:33
129,0.980665,10.3558224,1.96133,2022-03-25 09:39:33
130,0.9414384,10.3165958,2.1182364,2022-03-25 09:39:34
131,1.0591182,10.395049,2.0005566,2022-03-25 09:39:34
132,0.9022117999999999,10.4735022,1.96133,2022-03-25 09:39:34
133,0.980665,10.4342756,2.0790097999999997,2022-03-25 09:39:34
134,0.980665,10.5127288,2.0397832,2022-03-25 09:39:34
135,0.9414384,10.4342756,2.0397832,2022-03-25 09:39:34
136,0.980665,10.4342756,2.0005566,2022-03-25 09:39:34
137,1.0198916,10.4342756,2.0397832,2022-03-25 09:39:34
138,1.0198916,10.3558224,1.96133,2022-03-25 09:39:34
139,0.980665,10.4342756,2.0005566,2022-03-25 09:39:35
140,0.9414384,10.4735022,2.0005566,2022-03-25 09:39:35
141,0.9414384,10.395049,2.0005566,2022-03-25 09:39:35
142,1.0198916,10.395049,1.96133,2022-03-25 09:39:35
143,1.0591182,10.4735022,2.0005566,2022-03-25 09:39:35
144,1.0198916,10.4342756,2.0397832,2022-03-25 09:39:35
145,0.980665,10.3558224,1.96133,2022-03-25 09:39:35
146,0.980665,10.395049,2.0005566,2022-03-25 09:39:35
147,0.980665,10.3558224,1.96133,2022-03-25 09:39:35
148,1.0198916,10.3558224,1.96133,2022-03-25 09:39:36
149,0.980665,10.3558224,2.0005566,2022-03-25 09:39:36
150,1.0591182,10.395049,2.0790097999999997,2022-03-25 09:39:36
151,1.0198916,10.395049,1.9221034,2022-03-25 09:39:36
152,0.9414384,10.4342756,2.0005566,2022-03-25 09:39:36
153,0.980665,10.4342756,2.0005566,2022-03-25 09:39:36
154,0.980665,10.395049,2.0005566,2022-03-25 09:39:36
155,0.980665,10.395049,2.0397832,2022-03-25 09:39:36
156,1.0198916,10.4735022,2.0005566,2022-03-25 09:39:36
157,0.980665,10.4735022,2.0397832,2022-03-25 09:39:37
158,1.0198916,10.5127288,2.0397832,2022-03-25 09:39:37
159,0.980665,10.5127288,2.0005566,2022-03-25 09:39:37
160,0.980665,10.3558224,2.0397832,2022-03-25 09:39:37
161,0.980665,10.395049,2.0397832,2022-03-25 09:39:37
