"[0.7453054, 0.5491724, 0.4707192, 0.3530394, 0.6276256, 0.588399, 0.588399, 0.6276256, 0.4314926, 0.5491724, 0.4707192, 0.4314926, 0.8237586, 0.5491724, 0.5099458, 0.5491724, 0.588399, 0.6276256, 0.5491724, 0.4707192]","[-10.2773692, -10.3165958, -10.2381426, -10.3165958, -10.2773692, -10.4342756, -10.2773692, -10.591182, -10.198916, -10.3558224, -10.6696352, -10.395049, -10.1204628, -10.198916, -10.2773692, -10.2381426, -9.8851032, -10.0420096, -10.5127288, -10.591182]","[1.8436502, 1.9221034, 1.96133, 1.8828768, 1.8828768, 2.0005566, 1.9221034, 1.8436502, 1.7259704, 1.9221034, 1.8828768, 2.0005566, 2.0005566, 1.8436502, 1.8828768, 2.1182364, 1.8828768, 1.6867438, 1.96133, 1.6867438]",4
"[0.6668522, 0.4314926, 0.5099458, 0.4707192, 0.5491724, 0.5099458, 0.4707192, 0.4707192, 0.5491724, 0.5099458, 0.5491724, 0.5491724, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.6276256]","[-10.2381426, -10.2773692, -10.198916, -10.2381426, -10.198916, -10.2773692, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.198916, -10.3165958, -10.1204628, -10.2773692, -10.198916, -10.3165958, -10.1204628, -10.198916, -10.2773692]","[2.0005566, 1.8828768, 1.9221034, 1.8828768, 1.8436502, 1.8436502, 1.8436502, 1.8828768, 1.96133, 1.8436502, 1.8436502, 1.9221034, 2.0005566, 1.96133, 1.9221034, 1.8828768, 1.8828768, 1.96133, 1.8436502, 1.7259704]",4
"[0.6276256, 0.5491724, 0.4707192, 0.4707192, 0.588399, 0.6276256, 0.4314926, 0.5491724, 0.5099458, 0.5491724, 0.3138128, 0.392266, 0.6668522, 0.4707192, 0.4707192, 0.5491724, 0.4314926, 0.7060788, 0.6276256, 0.4314926]","[-10.2381426, -10.1204628, -10.198916, -10.1596894, -10.1204628, -10.198916, -10.0812362, -10.4735022, -10.198916, -10.3558224, -10.3165958, -10.0812362, -10.1596894, -10.1596894, -10.198916, -10.1204628, -10.2773692, -10.2773692, -10.3165958, -10.2381426]","[1.9221034, 1.8828768, 1.96133, 2.0005566, 1.8044236, 1.765197, 1.9221034, 1.8828768, 1.9221034, 1.96133, 1.96133, 2.0005566, 1.765197, 2.0005566, 1.96133, 1.8828768, 1.9221034, 1.8436502, 1.8828768, 1.9221034]",4
"[0.5099458, 0.588399, 0.588399, 0.4707192, 0.6276256, 0.588399, 0.6276256, 0.6276256, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.4314926, 0.5491724, 0.5491724, 0.5491724, 0.588399, 0.4707192, 0.588399, 0.588399]","[-10.1596894, -10.395049, -10.3165958, -10.2773692, -10.4342756, -10.3165958, -9.9635564, -10.0812362, -10.0812362, -10.0420096, -10.1596894, -10.5519554, -10.4735022, -9.9635564, -10.0812362, -10.2773692, -10.2381426, -10.3165958, -10.002783, -10.2773692]","[2.0005566, 1.8436502, 1.8828768, 2.0005566, 1.6867438, 1.8044236, 1.8828768, 1.8828768, 1.9221034, 1.7259704, 1.6867438, 2.0397832, 1.8436502, 1.8436502, 2.0397832, 1.8828768, 2.0397832, 1.8436502, 1.9221034, 1.96133]",4
"[0.588399, 0.588399, 0.3530394, 0.588399, 0.5099458, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.5491724, 0.5099458, 0.588399, 0.5099458, 0.5491724, 0.4707192, 0.4707192, 0.4314926, 0.5099458, 0.5099458, 0.5099458]","[-10.2381426, -10.3558224, -10.2381426, -10.2381426, -10.2381426, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.2773692, -10.2381426, -10.2381426, -10.198916, -10.2381426, -10.198916, -10.1596894, -10.2381426, -10.1204628, -10.2773692]","[1.96133, 1.96133, 1.8436502, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.8436502, 1.8828768, 1.96133, 1.8828768, 1.9221034, 1.8436502, 1.8436502, 1.9221034, 1.8828768, 1.8828768, 1.8828768, 1.8828768, 1.9221034]",4
"[0.5491724, 0.5491724, 0.5491724, 0.4707192, 0.392266, 0.4314926, 0.6276256, 0.588399, 0.5099458, 0.5491724, 0.5491724, 0.4314926, 0.4707192, 0.7060788, 0.6668522, 0.3530394, 0.4707192, 0.4314926, 0.588399, 0.5099458]","[-10.2773692, -10.3165958, -10.2381426, -10.2773692, -10.1204628, -10.198916, -10.2381426, -10.1596894, -10.3165958, -10.4342756, -10.2773692, -10.3165958, -10.3165958, -10.2381426, -10.1596894, -10.6696352, -10.198916, -10.2773692, -10.2381426, -10.3165958]","[1.8828768, 1.8828768, 1.8828768, 1.765197, 1.9221034, 1.96133, 1.8044236, 1.8044236, 1.8436502, 1.96133, 1.8828768, 2.0005566, 1.8828768, 2.0397832, 2.0005566, 1.7259704, 1.96133, 2.0397832, 2.0790098, 2.0005566]",4
"[0.4314926, 0.4314926, 0.5099458, 0.6668522, 0.588399, 0.4314926, 0.5099458, 0.2745862, 0.5099458, 0.5099458, 0.6668522, 0.6276256, 0.4707192, 0.392266, 0.7060788, 0.4707192, 0.8237586, 0.2745862, 0.6276256, 0.6668522]","[-10.3558224, -10.2773692, -10.2381426, -10.2773692, -10.2773692, -10.2381426, -10.198916, -10.3558224, -10.2773692, -10.1596894, -9.9635564, -10.2773692, -10.002783, -10.5127288, -10.2773692, -10.1204628, -10.4735022, -10.1596894, -10.1204628, -10.4342756]","[1.8828768, 1.8828768, 1.9221034, 1.8436502, 1.8828768, 1.8044236, 1.96133, 2.0005566, 1.765197, 1.8044236, 2.1182364, 1.9221034, 1.9221034, 1.96133, 2.0397832, 1.765197, 1.4513842, 2.2751428, 1.8436502, 1.8044236]",4
"[0.588399, 0.4707192, 0.5491724, 0.5491724, 0.5491724, 0.4314926, 0.588399, 0.5491724, 0.5099458, 0.4707192, 0.4707192, 0.5491724, 0.5099458, 0.5099458, 0.5099458, 0.6276256, 0.5491724, 0.5491724, 0.5491724, 0.5491724]","[-10.2381426, -10.0420096, -10.198916, -10.395049, -10.2773692, -10.2773692, -10.2381426, -10.3165958, -10.2381426, -10.2773692, -10.198916, -10.2773692, -10.2773692, -10.2381426, -10.2381426, -10.198916, -10.2381426, -10.2773692, -10.198916, -10.2381426]","[1.6082906, 2.0005566, 1.8828768, 2.0005566, 1.9221034, 1.96133, 1.9221034, 1.8828768, 1.8436502, 1.9221034, 1.9221034, 1.9221034, 1.8828768, 1.8436502, 1.8044236, 1.8436502, 1.8828768, 1.9221034, 1.9221034, 1.8436502]",4
"[0.5491724, 0.5491724, 0.588399, 0.5099458, 0.5491724, 0.5491724, 0.4314926, 0.6276256, 0.7060788, 0.392266, 0.5491724, 0.4707192, 0.5491724, 0.5099458, 0.5099458, 0.4314926, 0.4707192, 0.588399, 0.5099458, 0.2353596]","[-10.3165958, -10.3165958, -10.2773692, -10.198916, -10.2773692, -10.3165958, -10.2381426, -10.2773692, -10.2773692, -10.2773692, -10.2381426, -10.4342756, -10.2773692, -10.0812362, -10.0420096, -10.1596894, -10.2381426, -10.3165958, -10.198916, -10.198916]","[1.9221034, 1.8828768, 1.8828768, 1.8044236, 1.9221034, 1.8828768, 1.9221034, 1.96133, 1.8828768, 1.96133, 1.9221034, 1.96133, 1.8828768, 1.96133, 1.8044236, 1.9221034, 1.6475172, 1.9221034, 1.7259704, 1.9221034]",4
"[0.4707192, 0.5491724, 0.5491724, 0.5099458, 0.392266, 0.5491724, 0.5099458, 0.5099458, 0.392266, 0.392266, 0.392266, 0.392266, 0.3530394, 0.4314926, 0.392266, 0.2745862, 0.5099458, 0.588399, 0.5099458, 0.4314926]","[-10.1596894, -10.395049, -10.395049, -10.1204628, -10.198916, -10.2773692, -10.1204628, -10.2381426, -10.1596894, -10.1204628, -10.3165958, -10.3558224, -10.3558224, -10.2773692, -10.1204628, -9.9243298, -10.4342756, -10.2381426, -10.3558224, -10.1204628]","[2.0005566, 1.96133, 1.8828768, 1.96133, 1.8828768, 1.8828768, 1.96133, 1.96133, 1.9221034, 1.765197, 1.8436502, 2.0005566, 1.9221034, 2.0397832, 1.8044236, 2.0397832, 1.8436502, 1.8436502, 1.8828768, 1.96133]",4
