"[0.6276256, 0.588399, 0.6668522, 0.3530394, 0.4707192, 0.4707192, 0.588399, 0.4707192, 0.5491724, 0.3530394, 0.392266, 0.7453054, 0.7453054, 0.3530394, 0.5491724, 0.7060788, 0.7453054, 0.5099458, 0.4707192, 0.3138128]","[-10.1204628, -10.2773692, -10.2381426, -10.198916, -10.2381426, -10.5127288, -10.2381426, -10.3165958, -10.2773692, -10.1204628, -10.1596894, -10.9049948, -10.9442214, -9.610517, -10.2773692, -10.5519554, -9.9243298, -9.6889702, -10.6696352, -10.3558224]","[1.96133, 2.0790098, 1.8828768, 1.9221034, 1.96133, 2.0005566, 1.8044236, 1.6867438, 2.0790098, 1.8828768, 1.8436502, 1.9221034, 1.569064, 2.0397832, 1.8044236, 2.2751428, 2.0397832, 2.1966896, 1.9221034, 2.1182364]",5
"[0.3138128, 0.6668522, 0.1176798, 0.784532, 0.7060788, 0.6276256, 0.5099458, 0.3138128, 0.588399, 0.5491724, 0.6276256, 0.5491724, 0.5491724, 0.392266, 0.3138128, 0.9022118, 0.4314926, 0.5099458, 0.196133, 0.9414384]","[-11.1011278, -10.5519554, -9.8851032, -10.591182, -10.198916, -10.0812362, -10.4735022, -9.9243298, -10.3165958, -10.198916, -10.0812362, -10.5127288, -10.3558224, -10.1204628, -10.2381426, -10.2773692, -10.3165958, -10.5519554, -11.0226746, -9.5320638]","[1.765197, 2.0005566, 1.7259704, 1.96133, 1.8828768, 1.765197, 1.96133, 1.96133, 1.8044236, 2.0005566, 2.157463, 1.8828768, 1.765197, 2.0397832, 2.2751428, 1.4121576, 1.765197, 2.2751428, 1.765197, 1.8828768]",5
"[0.5491724, 0.0784532, 0.3138128, 0.2745862, 0.4314926, 0.0392266, 0.7060788, 0.8629852, 0.6668522, 0.4314926, 0.588399, 0.4707192, 0.8237586, 0.5099458, 0.4707192, 0.784532, 0.392266, 0.3530394, 0.7453054, 0.5491724]","[-10.2381426, -10.6696352, -10.7088618, -10.198916, -10.4735022, -10.7088618, -9.3751574, -10.2381426, -10.198916, -10.3165958, -10.198916, -10.2773692, -10.4735022, -10.002783, -10.3558224, -10.3558224, -10.3558224, -10.4342756, -9.7281968, -10.3558224]","[2.157463, 2.5105024, 2.3928226, 1.8436502, 1.8828768, 2.5105024, 1.8828768, 1.8436502, 1.96133, 1.8436502, 1.8436502, 1.96133, 1.9221034, 1.8828768, 1.8436502, 1.9221034, 2.0005566, 1.8436502, 1.96133, 1.9221034]",5
"[0.6276256, 0.392266, 0.588399, 0.5099458, 0.3530394, 0.4314926, 0.392266, 0.4314926, 0.5099458, 0.5491724, 0.6276256, 0.3530394, 0.3530394, 0.6668522, 0.588399, 0.2353596, 0.2745862, 0.392266, 0.196133, 0.6668522]","[-10.0420096, -10.1204628, -10.2381426, -10.3165958, -10.5127288, -10.1204628, -10.1596894, -10.2773692, -10.198916, -10.1596894, -10.7088618, -10.198916, -10.9049948, -10.198916, -9.6889702, -10.0812362, -11.6895268, -10.9049948, -10.2773692, -10.1596894]","[1.8828768, 1.8044236, 1.765197, 1.765197, 2.0397832, 2.1182364, 2.0005566, 1.9221034, 1.8436502, 1.9221034, 1.765197, 1.8436502, 1.4513842, 1.6867438, 2.0397832, 1.9221034, 2.0790098, 1.96133, 1.765197, 1.8436502]",5
"[1.0198916, 0.5491724, 0.4707192, 0.4707192, 0.7453054, 1.0591182, 0.6276256, 0.5099458, 0.2353596, 0.4314926, 0.392266, 0.6276256, 0.392266, 0.4707192, 0.5099458, 0.3138128, 0.5099458, 0.3138128, 0.6668522, 0.2353596]","[-10.4735022, -9.8851032, -10.002783, -9.8851032, -10.1596894, -10.0420096, -10.3165958, -10.2773692, -10.5519554, -10.0812362, -10.0420096, -10.0812362, -9.9635564, -10.395049, -10.3165958, -10.0420096, -10.5127288, -10.395049, -10.2381426, -10.1204628]","[1.765197, 1.96133, 2.0397832, 2.0790098, 1.4121576, 1.7259704, 1.6867438, 1.8436502, 2.2751428, 1.765197, 1.8044236, 2.0397832, 2.1966896, 1.8044236, 1.765197, 2.0790098, 2.1182364, 1.569064, 1.96133, 2.3928226]",5
"[0.6668522, 1.0591182, 0.3530394, 0.1176798, 0.196133, 0.9414384, 0.4707192, -0.1569064, 0.6276256, 0.784532, 0.5099458, 0.4314926, 0.5099458, 0.6276256, 0.588399, 0.3530394, 0.392266, 0.7453054, 0.392266, 0.4707192]","[-9.9243298, -9.8851032, -10.7088618, -10.6696352, -10.9049948, -9.7281968, -10.2381426, -10.7480884, -9.9243298, -10.0812362, -10.3165958, -10.2773692, -10.1596894, -10.198916, -10.198916, -10.2381426, -10.2773692, -10.395049, -10.198916, -10.1204628]","[2.1966896, 1.7259704, 1.6867438, 2.353596, 1.8828768, 1.9221034, 1.8436502, 2.8635418, 1.8828768, 1.96133, 1.8828768, 1.8436502, 1.8436502, 2.0397832, 1.8828768, 1.8436502, 2.0790098, 1.8044236, 1.96133, 1.8044236]",5
"[0.6276256, 0.6668522, 0.392266, 0.4314926, 0.6276256, 0.5491724, 0.392266, 0.5099458, 0.6276256, 0.4707192, 0.6668522, 0.5491724, 0.5099458, 0.3530394, 0.5099458, 0.5099458, 0.1176798, 0.5491724, 0.5491724, 0.2745862]","[-10.1596894, -10.3165958, -10.3558224, -10.3165958, -10.3165958, -10.3165958, -10.1204628, -10.2773692, -10.0420096, -10.198916, -10.1596894, -10.3558224, -10.5127288, -10.395049, -9.9635564, -10.198916, -10.3165958, -10.1596894, -11.2580342, -10.395049]","[1.7259704, 1.9221034, 1.8828768, 1.8044236, 1.9221034, 1.8044236, 1.96133, 1.9221034, 2.0397832, 1.8436502, 1.6082906, 2.0005566, 1.6475172, 1.765197, 1.8436502, 2.0005566, 2.157463, 2.157463, 1.8044236, 1.9221034]",5
"[0.4314926, 0.7453054, 0.7060788, 0.6668522, 0.7060788, 0.2745862, 0.9414384, 0.7060788, 0.588399, 0.7453054, 0.2353596, 0.196133, 0.6668522, 0.588399, 0.3530394, 0.392266, 0.4707192, 0.5491724, 0.7060788, 0.588399]","[-10.591182, -10.4735022, -9.7674234, -9.1790244, -9.9243298, -10.0420096, -10.7088618, -10.591182, -10.2773692, -10.1204628, -10.4342756, -9.9243298, -10.5519554, -10.3165958, -10.1596894, -10.1204628, -10.1204628, -9.80665, -10.2773692, -10.0420096]","[1.765197, 1.8436502, 2.3928226, 2.1182364, 1.9221034, 1.9221034, 2.2359162, 1.8828768, 1.8436502, 1.9221034, 2.157463, 2.0790098, 1.765197, 2.0397832, 2.0790098, 1.9221034, 1.6867438, 1.8436502, 1.96133, 2.0790098]",5
"[0.5099458, 0.392266, 0.392266, 0.8629852, 0.4314926, 0.2353596, 0.4707192, -0.2353596, 0.588399, 0.7453054, 0.980665, 0.784532, 0.5491724, 0.3530394, 0.3530394, 0.5491724, 0.6276256, 0.6276256, 0.3138128, 0.588399]","[-9.8458766, -10.6304086, -10.6696352, -9.7674234, -10.4342756, -10.983448, -10.5519554, -10.983448, -10.3165958, -11.0226746, -10.0812362, -10.0812362, -10.2381426, -10.1204628, -10.2381426, -10.0812362, -10.4735022, -10.0420096, -10.2381426, -10.3165958]","[1.6475172, 2.2359162, 1.96133, 1.7259704, 2.1966896, 1.96133, 2.2359162, 1.8828768, 2.1182364, 1.0591182, 1.569064, 1.6475172, 1.96133, 1.765197, 1.9221034, 1.765197, 1.8828768, 1.8436502, 1.9221034, 1.8044236]",5
"[0.5099458, 0.3138128, 0.5491724, 0.784532, 0.588399, 0.3138128, 0.6668522, 0.5099458, 0.588399, 0.5491724, 0.4314926, 0.6276256, 0.6276256, 0.4707192, 0.392266, 0.5099458, 0.5099458, 0.6276256, 0.588399, 0.6668522]","[-10.2381426, -10.1596894, -10.198916, -10.2381426, -10.2773692, -10.4342756, -10.395049, -10.2381426, -9.7674234, -9.9635564, -10.2773692, -10.5127288, -10.3165958, -10.395049, -10.198916, -10.4342756, -10.0420096, -10.5127288, -9.6497436, -10.4735022]","[1.8044236, 1.8044236, 1.9221034, 1.8436502, 1.765197, 1.8828768, 1.96133, 1.8044236, 1.8436502, 2.0790098, 1.7259704, 1.6475172, 1.765197, 2.157463, 1.8828768, 1.7259704, 1.8828768, 1.765197, 1.9221034, 2.0005566]",5
