261,-9.5320638,0.196133,2.2359162,10:17:52
262,-9.5320638,0.2353596,2.2359162,10:17:52
263,-9.5320638,0.2745862,2.2751428,10:17:52
264,-9.5320638,0.2745862,2.2359162,10:17:52
265,-9.4928372,0.2353596,2.2359162,10:17:52
266,-9.4536106,0.1569064,2.1966896,10:17:52
267,-9.4536106,0.196133,2.2751428,10:17:52
268,-9.4928372,0.2353596,2.2359162,10:17:53
269,-9.414384,0.1176798,2.2359162,10:17:53
270,-9.4928372,0.196133,2.2359162,10:17:53
271,-9.4536106,0.1569064,2.2751428,10:17:53
272,-9.5320638,0.196133,2.353596,10:17:53
273,-9.4928372,0.196133,2.2359162,10:17:53
274,-9.4536106,0.196133,2.2359162,10:17:53
275,-9.4928372,0.2353596,2.2359162,10:17:53
276,-9.4536106,0.1569064,2.1966896,10:17:53
277,-9.4928372,0.2353596,2.1966896,10:17:54
278,-9.4536106,0.2353596,2.2751428,10:17:54
279,-9.4928372,0.1569064,2.2359162,10:17:54
280,-9.5320638,0.2353596,2.1966896,10:17:54
281,-9.4928372,0.1569064,2.157463,10:17:54
282,-9.4536106,0.1569064,2.2751428,10:17:54
283,-9.4536106,0.2353596,2.2359162,10:17:54
284,-9.4536106,0.196133,2.2359162,10:17:54
285,-9.4536106,0.1569064,2.1966896,10:17:54
286,-9.4928372,0.196133,2.157463,10:17:55
287,-9.4928372,0.1176798,2.2751428,10:17:55
288,-9.610517,0.1569064,2.3143694,10:17:55
289,-9.610517,0.1176798,2.353596,10:17:55
290,-9.414384,0.2745862,2.3143694,10:17:55
291,-9.5320638,0.196133,2.2359162,10:17:55
292,-9.5712904,0.196133,2.2751428,10:17:55
293,-9.5712904,0.0784532,2.2751428,10:17:55
294,-9.414384,0.2745862,2.1966896,10:17:55
295,-9.2574776,0.2353596,2.2751428,10:17:56
296,-9.4928372,0.1569064,2.1966896,10:17:56
297,-9.414384,0.196133,2.2751428,10:17:56
298,-9.5320638,0.196133,2.2751428,10:17:56
299,-9.4928372,0.2353596,2.2359162,10:17:56
300,-9.4928372,0.2353596,2.1966896,10:17:56
301,-9.3751574,0.196133,2.1966896,10:17:56
302,-9.4928372,0.196133,2.2359162,10:17:56
303,-9.4928372,0.2745862,2.2359162,10:17:56
304,-9.5320638,0.2353596,2.2751428,10:17:57
305,-9.5320638,0.196133,2.353596,10:17:57
306,-9.5320638,0.1569064,2.3143694,10:17:57
307,-9.5712904,0.196133,2.2359162,10:17:57
308,-9.4928372,0.2353596,2.2359162,10:17:57
309,-9.5712904,0.1569064,2.353596,10:17:57
310,-9.4536106,0.196133,2.3143694,10:17:57
311,-9.5320638,0.1569064,2.2359162,10:17:57
312,-9.5712904,0.196133,2.2359162,10:17:58
313,-9.3751574,0.3138128,2.1966896,10:17:58
314,-9.6889702,0.3138128,2.2359162,10:17:58
315,-9.3359308,0.196133,2.2359162,10:17:58
316,-9.6889702,0.0784532,2.157463,10:17:58
317,-9.5320638,0.196133,2.2359162,10:17:58
318,-9.4536106,0.2353596,2.3143694,10:17:58
319,-9.4536106,0.0784532,2.3143694,10:17:58
320,-9.2967042,0.196133,2.3143694,10:17:58
321,-9.4928372,0.0392266,2.2751428,10:17:59
322,-9.4536106,0.1569064,2.353596,10:17:59
323,-9.3751574,0.2353596,2.2359162,10:17:59
324,-9.4536106,0.196133,2.3143694,10:17:59
325,-9.5320638,0.196133,2.1966896,10:17:59
326,-9.4928372,0.196133,2.3143694,10:17:59
327,-9.5320638,0.196133,2.2359162,10:17:59
328,-9.5712904,0.2745862,2.2751428,10:17:59
329,-9.5320638,0.196133,2.2359162,10:17:59
330,-9.4536106,0.196133,2.2751428,10:18:00
331,-9.4536106,0.2353596,2.2359162,10:18:00
332,-9.4928372,0.196133,2.2359162,10:18:00
333,-9.5712904,0.196133,2.2751428,10:18:00
334,-9.4928372,0.196133,2.3143694,10:18:00
335,-9.4928372,0.196133,2.2751428,10:18:00
336,-9.4928372,0.196133,2.2359162,10:18:00
337,-9.4536106,0.196133,2.3143694,10:18:00
338,-9.4536106,0.2353596,2.2359162,10:18:00
339,-9.4928372,0.1569064,2.2751428,10:18:01
340,-9.5320638,0.1569064,2.2359162,10:18:01
341,-9.5320638,0.2353596,2.2751428,10:18:01
342,-9.610517,0.2353596,2.1966896,10:18:01
343,-9.4928372,0.1569064,2.2751428,10:18:01
344,-9.414384,0.196133,2.2359162,10:18:01
345,-9.4928372,0.2745862,2.2359162,10:18:01
346,-9.5320638,0.196133,2.2751428,10:18:01
347,-9.4928372,0.1569064,2.2359162,10:18:01
348,-9.3359308,0.2353596,2.2359162,10:18:02
349,-9.4536106,0.1176798,2.2359162,10:18:02
350,-9.3751574,0.196133,2.2751428,10:18:02
351,-9.4536106,0.196133,2.3143694,10:18:02
352,-9.414384,0.2745862,2.2359162,10:18:02
353,-9.4928372,0.1569064,2.3143694,10:18:02
354,-9.4928372,0.1176798,2.3143694,10:18:02
355,-9.5712904,0.2353596,2.157463,10:18:02
356,-9.414384,0.1176798,2.2751428,10:18:02
357,-9.4928372,0.1569064,2.2751428,10:18:03
358,-9.5320638,0.1569064,2.3143694,10:18:03
359,-9.5712904,0.196133,2.3143694,10:18:03
360,-9.4536106,0.2745862,2.157463,10:18:03
361,-9.4536106,0.2745862,2.2359162,10:18:03
362,-9.4928372,0.196133,2.1966896,10:18:03
363,-9.4536106,0.2353596,2.1966896,10:18:03
364,-9.5712904,0.2353596,2.2359162,10:18:03
365,-9.4928372,0.2745862,2.3143694,10:18:03
366,-9.5320638,0.2353596,2.353596,10:18:04
367,-9.414384,0.1569064,2.2359162,10:18:04
368,-9.4928372,0.2353596,2.1966896,10:18:04
369,-9.5320638,0.2353596,2.2359162,10:18:04
370,-9.5320638,0.196133,2.3143694,10:18:04
371,-9.5320638,0.1176798,2.2751428,10:18:04
372,-9.5320638,0.196133,2.2751428,10:18:04
373,-9.610517,0.1176798,2.3143694,10:18:04
374,-9.218251,0.196133,2.353596,10:18:05
375,-9.5320638,0.196133,2.3143694,10:18:05
376,-9.1790244,0.2353596,2.2751428,10:18:05
377,-9.4928372,0.1569064,2.3143694,10:18:05
378,-9.4928372,0.1569064,2.353596,10:18:05
379,-9.4928372,0.0392266,2.2751428,10:18:05
380,-9.2574776,0.2353596,2.2359162,10:18:05
381,-9.610517,0.0784532,2.1966896,10:18:05
382,-9.6497436,0.1569064,2.1966896,10:18:05
383,-9.610517,0.1569064,2.2751428,10:18:06
384,-9.4928372,0.2353596,2.2359162,10:18:06
385,-9.4536106,0.196133,2.2751428,10:18:06
386,-9.5320638,0.2745862,2.2751428,10:18:06
387,-9.4536106,0.1176798,2.2359162,10:18:06
388,-9.4928372,0.1569064,2.2751428,10:18:06
389,-9.4928372,0.1569064,2.2751428,10:18:06
390,-9.4928372,0.1569064,2.2751428,10:18:06
391,-9.4928372,0.196133,2.2359162,10:18:06
392,-9.5320638,0.2353596,2.1966896,10:18:07
393,-9.5712904,0.2353596,2.1966896,10:18:07
394,-9.5712904,0.196133,2.2359162,10:18:07
395,-9.5320638,0.196133,2.2359162,10:18:07
396,-9.5320638,0.2353596,2.1966896,10:18:07
397,-9.4928372,0.2353596,2.2359162,10:18:07
398,-9.4536106,0.1569064,2.1966896,10:18:07
399,-9.4536106,0.196133,2.2751428,10:18:07
400,-9.5320638,0.196133,2.1966896,10:18:07
401,-9.5712904,0.196133,2.3143694,10:18:08
402,-9.5712904,0.196133,2.2359162,10:18:08
403,-9.5712904,0.2353596,2.2751428,10:18:08
404,-9.4928372,0.1569064,2.2751428,10:18:08
405,-9.4536106,0.1176798,2.2751428,10:18:08
406,-9.5320638,0.2353596,2.2751428,10:18:08
407,-9.4928372,0.196133,2.2359162,10:18:08
408,-9.4928372,0.196133,2.2359162,10:18:08
409,-9.4536106,0.196133,2.3143694,10:18:08
410,-9.5320638,0.196133,2.3143694,10:18:09
411,-9.414384,0.1176798,2.3143694,10:18:09
412,-9.4536106,0.196133,2.1966896,10:18:09
413,-9.3751574,0.196133,2.1966896,10:18:09
414,-9.610517,0.196133,2.353596,10:18:09
415,-9.4928372,0.1569064,2.3928226,10:18:09
416,-9.5320638,0.3138128,2.1966896,10:18:09
417,-9.3359308,0.2353596,2.157463,10:18:09
